date,sigma_garch_1d,sigma_source,delta_sigma,vol_ratio,vol_of_vol,thr_5,thr_10,thr_20,q01_5,q05_5,q10_5,q25_5,q50_5,q75_5,q90_5,q95_5,q99_5,p_raw_5,p_cal_5,mc_se_5,ci_low_5,ci_high_5,paths_used_5,y_5,realized_return_5,calib_a_5,calib_b_5,q01_10,q05_10,q10_10,q25_10,q50_10,q75_10,q90_10,q95_10,q99_10,p_raw_10,p_cal_10,mc_se_10,ci_low_10,ci_high_10,paths_used_10,y_10,realized_return_10,calib_a_10,calib_b_10,q01_20,q05_20,q10_20,q25_20,q50_20,q75_20,q90_20,q95_20,q99_20,p_raw_20,p_cal_20,mc_se_20,ci_low_20,ci_high_20,paths_used_20,y_20,realized_return_20,calib_a_20,calib_b_20,risk_combo,p_meta20,meta_a,meta_b
2012-12-19,0.008065792166066007,gjr_garch,0.0,1.0904308211996319,0.0,0.04,0.04,0.04,-0.05574907174908255,-0.0315468662807509,-0.023069779942131986,-0.011388222947397775,0.0003499207090565948,0.012298663157004286,0.02369408406871945,0.030974774864780983,0.04812368447088996,0.047266666666666665,0.047266666666666665,0.001225187453533661,0.04486529925774069,0.04966803407559264,30000,0.0,-0.0011657241403389973,0.0,1.0,-0.07645553479617348,-0.04641894403305222,-0.0342079867678551,-0.016621581311331568,0.0002769437910999928,0.017272274000536658,0.03325619730412606,0.043811695046707975,0.06787646298362433,0.13586666666666666,0.13586666666666666,0.0019782729467522553,0.13198925169103223,0.1397440816423011,30000,0.0,-0.01577377834266902,0.0,1.0,-0.10536188064130055,-0.06721697116569893,-0.049840589710566485,-0.025150095378409426,0.0004738550648428763,0.02567187833825546,0.04874556384702312,0.06390808556285178,0.09363190857036058,0.29256666666666664,0.29256666666666664,0.002626603714699664,0.2874185233858553,0.297714809947478,30000,0.0,-0.039156421112891304,0.0,1.0,0.12290666666666666,0.12290666666666666,0.0,1.0
2012-12-20,0.008078693046016765,gjr_garch,0.0,1.1072572720504241,0.0,0.04,0.04,0.04,-0.05687020625070942,-0.03126273131655501,-0.023221370042659693,-0.011458047274151645,0.00048424162721105724,0.012384728832722625,0.02336976071047652,0.03065654098317975,0.04779217603565758,0.04546666666666667,0.04546666666666667,0.0012027669334897333,0.04310924347702679,0.04782408985630655,30000,0.0,0.009013852504348607,0.0,1.0,-0.0785997274825752,-0.0462277102774769,-0.03436010752237573,-0.016672779675269395,0.00041341922070692316,0.01719312692705266,0.03367587491595254,0.044196993476094154,0.06595274892713253,0.1389,0.1389,0.0019967205613204866,0.13498642769981184,0.14281357230018815,30000,0.0,-0.0016011365424984936,0.0,1.0,-0.10486346498221334,-0.06668241360332502,-0.04944013879506956,-0.024517760552127343,0.0009870109200212918,0.025660916304779957,0.049207839492716475,0.06377022468571314,0.09296665199241691,0.2907,0.2907,0.0026216630218241247,0.2855615404772247,0.2958384595227753,30000,0.0,-0.02432659651574043,0.0,1.0,0.12254333333333334,0.12254333333333334,0.0,1.0
2012-12-21,0.008399900867443614,gjr_garch,0.0,1.1416329952659685,0.0,0.04,0.04,0.04,-0.05788851569568462,-0.032896548770926425,-0.02422974685090937,-0.011596454060331163,0.0007760256723519099,0.012528010001392309,0.023798704335992276,0.03163156575741338,0.04876498117364497,0.0529,0.0529,0.0012923053044849736,0.050367081603209456,0.05543291839679055,30000,0.0,-0.026067398086824567,0.0,1.0,-0.08160798041832555,-0.049159465192882765,-0.0362766287371325,-0.017475160974569554,0.000972980701468007,0.018428767322536177,0.035092264741989454,0.04557246935379373,0.06816220715726612,0.15423333333333333,0.15423333333333333,0.0020852291018992153,0.15014628429361088,0.1583203823730558,30000,0.0,-0.01979517166057909,0.0,1.0,-0.11001244781465336,-0.07013728597896716,-0.051273628660244694,-0.02451161569281926,0.0020756833760848803,0.02741914930530187,0.050421184407192725,0.06561549387356576,0.0961152440685119,0.3048666666666667,0.3048666666666667,0.002657837355333732,0.2996573054502126,0.3100760278831208,30000,1.0,-0.04099235657133515,0.0,1.0,0.13369333333333333,0.13369333333333333,0.0,1.0
2012-12-24,0.008510723047841468,gjr_garch,0.0,1.1366741497092625,0.0,0.04,0.04,0.04,-0.05969893512943782,-0.03289480791437808,-0.023851600751393354,-0.011575068693076007,0.0007442432622726258,0.012930202348758468,0.024609689676666102,0.032286602498199896,0.048369160611795865,0.0549,0.0549,0.0013151171050518656,0.052322370474098344,0.05747762952590165,30000,0.0,-0.013050022450623366,0.0,1.0,-0.08428336285001224,-0.04879925205188706,-0.03569862927517494,-0.01726609480881683,0.0009398981333045286,0.018469601060995988,0.03496965189731761,0.045426778440646846,0.06829510757531361,0.1521,0.1521,0.0020733675506286867,0.14803619960076778,0.15616380039923225,30000,0.0,-0.02604479362922929,0.0,1.0,-0.10940658027250054,-0.07052410497067449,-0.05227233532346252,-0.025548841270579187,0.0013683160197335287,0.027361787632283474,0.05084814272862358,0.06548504760346677,0.09703932127473656,0.31466666666666665,0.31466666666666665,0.0026811164064965893,0.30941167850993334,0.31992165482339996,30000,1.0,-0.05111009158304969,0.0,1.0,0.13601333333333332,0.13601333333333332,0.0,1.0
2012-12-25,0.008471493575651466,gjr_garch,0.0,1.1471007214016649,0.0,0.04,0.04,0.04,-0.05861300787622849,-0.033087830081310436,-0.02423299235442824,-0.011753483050867708,0.0005901102384855417,0.01262352148033491,0.02432609145285585,0.03206790730059602,0.04955127136254119,0.05413333333333333,0.05413333333333333,0.0013064317249102044,0.05157272715250933,0.056693939514157334,30000,0.0,-0.006807724014591954,0.0,1.0,-0.0818450518919845,-0.04901290308413751,-0.035691284796091446,-0.017511590484875272,0.0005917290157904098,0.018311286810972716,0.03489522050298439,0.045519913925931695,0.06817474398172119,0.15343333333333334,0.15343333333333334,0.00208079748778808,0.1493549702572687,0.15751169640939797,30000,0.0,-0.022597593788237336,0.0,1.0,-0.11034341198296164,-0.06987180378828695,-0.051633571277473166,-0.025765575340247676,0.0009925543481114074,0.027415622066689405,0.05068939207639369,0.0657459987213343,0.09938138237932974,0.3127,0.3127,0.0026765569300876077,0.3074539484170283,0.3179460515829717,30000,1.0,-0.050163832919817186,0.0,1.0,0.13563666666666666,0.13563666666666666,0.0,1.0
2012-12-26,0.00830913059871948,gjr_garch,0.0,1.1687834561564163,0.0,0.04,0.04,0.04,-0.058820510205374474,-0.03247142859777128,-0.023751768541830576,-0.01149155696165527,0.0006623891458279463,0.012513265581223398,0.023714679372498743,0.0311808834686212,0.04925886706122133,0.05223333333333333,0.05223333333333333,0.0012845882897154536,0.04971554028549104,0.05475112638117562,30000,0.0,-0.014625103037996356,-0.0004726666666666666,1.0014186683814355,-0.08070369051990658,-0.04836031101239006,-0.035720438365885024,-0.01734835822535513,0.0006328583773177465,0.01829146080380878,0.0346329149809988,0.045280105936211894,0.06717750905680057,0.1502,0.1502,0.002062684011993435,0.14615713933649288,0.15424286066350712,30000,0.0,-0.03611465836453853,0.0,1.0,-0.11219776336068124,-0.06939519316751006,-0.05189135110755144,-0.02512833188881272,0.0011904694818557493,0.02661894018127886,0.04927179091734658,0.06384970197262693,0.09388238861629777,0.30496666666666666,0.30496666666666666,0.0026580820083215947,0.29975682593035635,0.310176507402977,30000,1.0,-0.05270740094447335,0.0,1.0,0.13217,0.13217,0.0,1.0
2012-12-27,0.008178783958347828,gjr_garch,0.0,1.0692058895064886,0.0,0.04,0.04,0.04,-0.05777323099626272,-0.03183413265064992,-0.023527702243087454,-0.011816300141198333,0.00011580687461809624,0.011825851434124512,0.023443541114667142,0.03074125409747887,0.04705565210013748,0.0467,0.0467,0.0012181832100851388,0.04431236090823313,0.04908763909176687,30000,0.0,-0.010520161859523536,-0.0007924286429512766,1.0023913944815097,-0.07896680113492079,-0.04657500646660683,-0.03425462623271721,-0.016784733323487566,0.000758383201836299,0.017955206737322538,0.03427468235388276,0.044588452238467954,0.06728620148910161,0.1408,0.1408,0.002008111550686366,0.13686410136065474,0.14473589863934527,30000,1.0,-0.043372343581420836,0.0,1.0,-0.10729083724460904,-0.06800396467966971,-0.050728957835137325,-0.025024112265271875,0.0009384054338897885,0.026087884608654965,0.049706740228654296,0.06458644978724618,0.09383798294862328,0.30123333333333335,0.30123333333333335,0.0026488476250514565,0.2960415919882325,0.3064250746784342,30000,1.0,-0.056640321726841414,0.0,1.0,0.12583666666666668,0.12583666666666668,0.0,1.0
2012-12-28,0.008958406025768133,gjr_garch,0.0,1.0032922754317761,0.0,0.04,0.04,0.04,-0.060544559077715096,-0.034533796655525306,-0.02531174009842463,-0.01217537228145582,0.0005386745141107152,0.013424705384079083,0.026097109855040792,0.03422051927277714,0.053285186109510836,0.06456666666666666,0.06456666666666666,0.001418894078995119,0.061785634271836226,0.0673476990614971,30000,0.0,0.0064401031590115565,-0.0010951900366282634,1.0032642840985655,-0.08398278935669866,-0.05105533081364683,-0.03733415604746533,-0.01844440955835891,0.0006531500677482427,0.01961728572637156,0.037005792023473656,0.048398543586423,0.07222393077880303,0.17176666666666668,0.17176666666666668,0.002177635406343992,0.16749850127023244,0.17603483206310092,30000,0.0,-0.026146812753594206,0.0,1.0,-0.1137267088960051,-0.07314674834679773,-0.05446541412203074,-0.026446736241580393,0.0013801078926599653,0.028264778489140108,0.05288945801000949,0.06794267020729346,0.09933738638632165,0.3314666666666667,0.3314666666666667,0.002717820913621521,0.3261397376759685,0.3367935956573649,30000,0.0,-0.03563125620341068,0.0,1.0,0.15010666666666667,0.15010666666666667,0.0,1.0
2012-12-31,0.008731862613561027,gjr_garch,0.0,0.9519179939065973,0.0,0.04,0.04,0.04,-0.060156678385822546,-0.034356505246912236,-0.02507879593514758,-0.012333598506480886,0.0003780046612552601,0.012809863951694422,0.024771963118295274,0.03237128210668326,0.050386555252955906,0.0575,0.0575,0.0013440455101421727,0.05486567080012134,0.06013432919987866,30000,0.0,-0.013166595546080573,-0.0013664577842802594,1.0040357516486067,-0.08430266022974213,-0.05015184816163421,-0.0362932087334926,-0.018050586362224147,0.0006434232875878187,0.019026356102783415,0.035582953937835865,0.04702323481101377,0.06901830751939583,0.15883333333333333,0.15883333333333333,0.0021103341406481547,0.15469707841766295,0.1629695882490037,30000,0.0,-0.026896979463752246,0.0,1.0,-0.10741582377024102,-0.07133419638810069,-0.0533519478510185,-0.026140202410329827,0.0012881081359880087,0.028222112297516033,0.05269377417974019,0.06795990058454547,0.09986833660589195,0.3264666666666667,0.3264666666666667,0.002707312210922007,0.32116033473325956,0.3317729986000738,30000,1.0,-0.046137500881089366,0.0,1.0,0.14169333333333334,0.14169333333333334,0.0,1.0
2013-01-01,0.00849377340340248,gjr_garch,0.0,0.954026378459496,0.0,0.04,0.04,0.04,-0.05864866225495705,-0.032913089609779456,-0.024009904886997835,-0.011766010543213162,0.000345803200341388,0.012817664919379357,0.024523923074614113,0.03231251415517552,0.04982125149374978,0.054733333333333335,0.054733333333333335,0.0013132351345126732,0.052159392469688495,0.057307274196978175,30000,0.0,-0.01589809964840827,-0.0016049987097310884,1.0047176868287213,-0.07853765782698716,-0.04854104398288219,-0.03598510556115926,-0.017523470150536208,0.0009363182523174363,0.01858458325056489,0.03523541473447756,0.04586115492796983,0.06924850478253484,0.1536,0.1536,0.002081722363813196,0.14951982416692614,0.15768017583307384,30000,0.0,-0.022400794034621918,0.0,1.0,-0.10681030420650311,-0.0691166489083532,-0.051810162605655505,-0.025297704191987208,0.0014773313517739695,0.027835089835911098,0.05170232520407005,0.06642268121489676,0.09624952503378999,0.31526666666666664,0.31526666666666664,0.002682496322181732,0.31000897387519044,0.32052435945814284,30000,0.0,-0.033451447989956584,0.0,1.0,0.1365,0.1365,0.0,1.0
