date,sigma_garch_1d,sigma_source,delta_sigma,vol_ratio,vol_of_vol,thr_5,thr_10,thr_20,q01_5,q05_5,q10_5,q25_5,q50_5,q75_5,q90_5,q95_5,q99_5,p_raw_5,p_cal_5,mc_se_5,ci_low_5,ci_high_5,paths_used_5,y_5,realized_return_5,calib_a_5,calib_b_5,q01_10,q05_10,q10_10,q25_10,q50_10,q75_10,q90_10,q95_10,q99_10,p_raw_10,p_cal_10,mc_se_10,ci_low_10,ci_high_10,paths_used_10,y_10,realized_return_10,calib_a_10,calib_b_10,q01_20,q05_20,q10_20,q25_20,q50_20,q75_20,q90_20,q95_20,q99_20,p_raw_20,p_cal_20,mc_se_20,ci_low_20,ci_high_20,paths_used_20,y_20,realized_return_20,calib_a_20,calib_b_20,risk_combo,p_meta20,meta_a,meta_b
2012-12-19,0.004279434651378224,gjr_garch,0.0,0.9638439952354257,0.0,0.04,0.04,0.04,-0.048231507827173704,-0.018308161767799692,-0.012067549456767534,-0.005119054483347013,0.0008269919687690086,0.006633790013462704,0.012411689465063639,0.016471608174268935,0.029015857596454808,0.017766666666666667,0.017766666666666667,0.0007626928657116228,0.016271788649871888,0.019261544683461446,30000,0.0,0.0011646377912719608,0.0,1.0,-0.0676603246129407,-0.030897169311177614,-0.01905613258093176,-0.007318452795877034,0.001552821365919832,0.009679471008277596,0.017976989891593485,0.02446013728744849,0.0443770339872378,0.04566666666666667,0.04566666666666667,0.0012052831233396605,0.043304311744920936,0.0480290215884124,30000,0.0,-0.017819733648644753,0.0,1.0,-0.09306902726762653,-0.05102541038913113,-0.031349845377204776,-0.011268009023170988,0.0028739193429203613,0.015167915515387709,0.027348577514729116,0.03688824033198785,0.06328708074834234,0.11373333333333334,0.11373333333333334,0.0018330126588235573,0.11014062852203917,0.11732603814462751,30000,0.0,0.005113107971571829,0.0,1.0,0.04533,0.04533,0.0,1.0
2012-12-20,0.00494996117119165,gjr_garch,0.0,0.8056416442756917,0.0,0.04,0.04,0.04,-0.05320045381001241,-0.02058048372071287,-0.013864590434411461,-0.005967943383816815,0.000944108517341502,0.007497703477781614,0.013911238973781393,0.01857944401559301,0.03210347296750588,0.0207,0.0207,0.0008220200727476185,0.019088840657414667,0.022311159342585332,30000,0.0,0.0008465119624256889,0.0,1.0,-0.07212775570301225,-0.03362374592974333,-0.021663980566760853,-0.008453023485143374,0.0015674057538729302,0.010833996446397431,0.02032085056522511,0.027380258691602863,0.04628220323910036,0.05276666666666667,0.05276666666666667,0.0012907665107157007,0.0502367643056639,0.05529656902766944,30000,0.0,-0.020150997418094896,0.0,1.0,-0.0982558876492807,-0.05371313906445087,-0.034282751629395154,-0.012610480867711688,0.0030888522253011974,0.016679672613941265,0.03027812366277372,0.0401738338853323,0.06910088456429307,0.13156666666666667,0.13156666666666667,0.001951553901287287,0.12774162102014358,0.13539171231318975,30000,0.0,0.012209429416314865,0.0,1.0,0.052493333333333336,0.052493333333333336,0.0,1.0
2012-12-21,0.004566808795743882,gjr_garch,0.0,0.8733964479865605,0.0,0.04,0.04,0.04,-0.04930717714711765,-0.019429879095422375,-0.01287297228686909,-0.005455127538974369,0.0010250416010284535,0.006926178514628567,0.012830470615462167,0.017281456814132238,0.02906160032458172,0.018566666666666665,0.018566666666666665,0.0007793575464350013,0.017039125875654062,0.02009420745767927,30000,0.0,-0.0010823029742563772,0.0,1.0,-0.07009765772853803,-0.0330108944012426,-0.020620306509509266,-0.008004177696461251,0.001752976484087121,0.01034662241047346,0.019177894305087567,0.025533319277488017,0.04407827846279533,0.04933333333333333,0.04933333333333333,0.0012503273645403906,0.04688269169883417,0.0517839749678325,30000,0.0,-0.009593858783300435,0.0,1.0,-0.09334314120314552,-0.0515685513949907,-0.03209433950866153,-0.01137579676884673,0.0032932515702905896,0.015963102880515,0.02877208400400772,0.03849996939057457,0.06685522454625409,0.12066666666666667,0.12066666666666667,0.001880657883314792,0.11698057721536968,0.12435275611796366,30000,0.0,0.014656867310051558,0.0,1.0,0.04821666666666667,0.04821666666666667,0.0,1.0
2012-12-24,0.004204964027847819,gjr_garch,0.0,0.9413033172189202,0.0,0.04,0.04,0.04,-0.04984272567314212,-0.017734268344906306,-0.01154934832879878,-0.004894146722012993,0.0009983162239441956,0.006613658561921476,0.012189887539777683,0.016273067105073022,0.027589914302697426,0.017766666666666667,0.017766666666666667,0.0007626928657116228,0.016271788649871888,0.019261544683461446,30000,0.0,-0.00316251570870707,0.0,1.0,-0.07062034430027268,-0.03012525634552072,-0.01849871928044522,-0.007103562566217303,0.0017170126369020489,0.009695383897951437,0.017630389152216517,0.023594241411043892,0.04078038007615216,0.04343333333333333,0.04343333333333333,0.0011768160276623373,0.04112677391911515,0.04573989274755151,30000,0.0,-0.02054963936239862,0.0,1.0,-0.09151790690992194,-0.04968255494477144,-0.030829913104394757,-0.01092137146506697,0.003038014576126291,0.015193477028425828,0.026982729090821358,0.03586638548085966,0.06262109542921739,0.10703333333333333,0.10703333333333333,0.0017849108183967146,0.10353490812927577,0.11053175853739089,30000,0.0,0.012634715531134155,0.0,1.0,0.04332,0.04332,0.0,1.0
2012-12-25,0.0044588879984048145,gjr_garch,0.0,0.8921325962193398,0.0,0.04,0.04,0.04,-0.049730744857856,-0.019025886476225922,-0.012571284832466445,-0.005274492816067039,0.0009147195210753578,0.00676139951428395,0.01281676435742265,0.01708371961955226,0.03055134841333661,0.02,0.02,0.0008082903768654761,0.018415750861343668,0.021584249138656333,30000,0.0,-0.008115513373399441,0.0,1.0,-0.06960540900747697,-0.031332399225127254,-0.01947908239712772,-0.007898333569524574,0.0015209176288093484,0.010229433167874058,0.01873797369378665,0.02496915852785345,0.043405815921282176,0.0458,0.0458,0.0012069570552978815,0.043434364171616155,0.048165635828383846,30000,0.0,-0.02222689932767441,0.0,1.0,-0.09429034024161391,-0.05109821182948136,-0.03198966019902527,-0.011724006678546867,0.002926917635599713,0.01568943800792627,0.02852463381862365,0.03790675224005984,0.06617520177663726,0.1182,0.1182,0.001863945278166717,0.11454666725479323,0.12185333274520677,30000,0.0,-0.0030877543936680407,0.0,1.0,0.047380000000000005,0.047380000000000005,0.0,1.0
2012-12-26,0.004110521715562212,gjr_garch,0.0,0.9595432093059358,0.0,0.04,0.04,0.04,-0.05001408593293321,-0.017705670913165487,-0.011570582732013312,-0.004838883625517931,0.0009341901144475084,0.006398439894607644,0.011809680111564249,0.01583542460929581,0.028174573085105813,0.018,0.018,0.0007675936424958195,0.016495516460708192,0.019504483539291805,30000,0.0,-0.018962287243583842,-0.0001776666666666667,1.0007118883613182,-0.06907679023446771,-0.030178834122630355,-0.018858467295370617,-0.007213187297168244,0.001618492808021732,0.009648421718286726,0.01760809529604448,0.023284293719321843,0.04168629864601898,0.043166666666666666,0.043166666666666666,0.0011733613475191059,0.04086687842552922,0.04546645490780411,30000,0.0,-0.022351051686941847,0.0,1.0,-0.09367727747943526,-0.050231170627100225,-0.03078547905391551,-0.010842470094984735,0.0030584882601120134,0.015041874118560783,0.02643827959465358,0.03519606535882585,0.060921293690376015,0.106,0.106,0.0017773013250431116,0.1025164894029155,0.1094835105970845,30000,0.0,-0.009378179444958445,0.0,1.0,0.04315,0.04315,0.0,1.0
2012-12-27,0.004932008038861873,gjr_garch,0.0,0.8248758886837129,0.0,0.04,0.04,0.04,-0.05134233408872212,-0.020686919212699058,-0.013864623565553501,-0.006081144042310499,0.0007121615262575265,0.007134862455771662,0.013887282304066398,0.018453833429117442,0.030942578653166478,0.020866666666666665,0.020866666666666665,0.0008252524641766479,0.019249171836880435,0.022484161496452895,30000,0.0,-0.020979749771370404,-0.0003235941173212768,1.001273980266543,-0.07167238098091434,-0.033079623467240846,-0.021168737263504746,-0.008527359403681045,0.0017111066736072988,0.011014457568201186,0.020284756153396293,0.027296164926802532,0.04604281116834209,0.05396666666666667,0.05396666666666667,0.00130453395963917,0.0514097801057739,0.05652355322755944,30000,0.0,-0.013298799600373723,0.0,1.0,-0.09682537303830416,-0.05315925937318663,-0.03396068159256864,-0.012820101133077966,0.0029699119488517667,0.01652609623741269,0.030388735738159093,0.04076491584310293,0.06830131409692443,0.13233333333333333,0.13233333333333333,0.0019563675713101755,0.12849885289356539,0.13616781377310128,30000,0.0,-0.014919777567614423,0.0,1.0,0.05309,0.05309,0.0,1.0
2012-12-28,0.004753837351591056,gjr_garch,0.0,0.8625700885370745,0.0,0.04,0.04,0.04,-0.05049846152422527,-0.019943533266596813,-0.013255357735936257,-0.00556989720970269,0.0009047384335282294,0.007261895776627336,0.013735852331599204,0.018382750874524567,0.03225994904656514,0.020066666666666667,0.020066666666666667,0.0008096088676135647,0.018479833286144078,0.021653500047189255,30000,0.0,-0.008520777872278229,-0.0004301907908052645,1.0016963408116732,-0.07065563470527335,-0.03316067696835506,-0.020873039041717976,-0.008326740047015252,0.0015704042798795337,0.010763088053939107,0.01998423446582822,0.026725207968438445,0.04565503707632594,0.0521,0.0521,0.0012830379313696588,0.04958524565451547,0.05461475434548453,30000,0.0,-0.01076914357744041,0.0,1.0,-0.09557913643014783,-0.05282361531490236,-0.03371195496851803,-0.012105808618429248,0.0030053264253738776,0.01623699857410671,0.029419512504644304,0.03902259796643903,0.06807299086354217,0.12633333333333333,0.12633333333333333,0.001918099947189251,0.12257385743684239,0.13009280922982425,30000,0.0,-0.007043047315618667,0.0,1.0,0.050929999999999996,0.050929999999999996,0.0,1.0
2012-12-31,0.004531771682737387,gjr_garch,0.0,0.9032081562917261,0.0,0.04,0.04,0.04,-0.05116313605420867,-0.01947039208854987,-0.012714959622465272,-0.005530190096732696,0.0008329227071416367,0.006812290181872793,0.012789347089580225,0.016981911588815225,0.02970334684336738,0.020166666666666666,0.020166666666666666,0.0008115822452103919,0.0185759654660543,0.021757367867279033,30000,0.0,-0.017442285154488313,-0.0005183563463170588,1.002049605545487,-0.07184456971121946,-0.032002316995689346,-0.01987610224239581,-0.007835779291930633,0.0016337926605398678,0.010328319422525878,0.01877135786084994,0.02520465555805361,0.04439379735613351,0.04976666666666667,0.04976666666666667,0.0012555204174040813,0.04730584664855467,0.05222748668477867,30000,0.0,0.00259769671462573,0.0,1.0,-0.09213191296739061,-0.05141926659787999,-0.032652946018037185,-0.011937610227779893,0.003066542073554168,0.016025646198597532,0.02910775793083181,0.038134639201811496,0.06582390874797042,0.1199,0.1199,0.0018754909579449678,0.11622403772242787,0.12357596227757214,30000,0.0,-0.01175361049020085,0.0,1.0,0.04899333333333333,0.04899333333333333,0.0,1.0
2013-01-01,0.0042259497083090465,gjr_garch,0.0,0.959364095278447,0.0,0.04,0.04,0.04,-0.04904062158317634,-0.017690158637979812,-0.011751602538110107,-0.00498301084375849,0.0008230387751499979,0.0065864047454419206,0.012264354325294673,0.01623899034277708,0.028449728911364842,0.01806666666666667,0.01806666666666667,0.0007689876943580269,0.016559450785724936,0.0195738825476084,30000,0.0,-0.014226844097812053,-0.0006070121176708569,1.0023941906479656,-0.0679021146723645,-0.030243101457949215,-0.018852997658792604,-0.007305229387347234,0.001787165981495642,0.009901769673087646,0.018028820451546124,0.023964316441369773,0.04239506634260828,0.04413333333333333,0.04413333333333333,0.0011858271687198241,0.04180911208264247,0.04645755458402419,30000,0.0,-0.004263359898072805,0.0,1.0,-0.08960508159488906,-0.049101781834086686,-0.030958157307341583,-0.010999571237832462,0.0031376034100241146,0.015372997712661707,0.02757295391376789,0.03668046906687736,0.06345908190746494,0.10906666666666667,0.10906666666666667,0.0017997326550434178,0.10553919066278157,0.11259414267055178,30000,0.0,0.0015003448722055168,0.0,1.0,0.04408666666666667,0.04408666666666667,0.0,1.0
