Date,Close,High,Low,Open,Volume
2000-03-23,96.4088134765625,96.9219412453221,94.19841693421348,94.19841693421348,11654500
2000-03-24,96.98115539550781,98.36265333561475,95.81674998884624,96.54697032861705,11462900
2000-03-27,95.95497131347656,97.11937758815677,95.87602851519317,96.8628134937357,8798600
2000-03-28,95.40234375,96.61608891769238,95.10630834324576,95.5207579127017,6334400
2000-03-29,95.50103759765625,96.30033332460502,94.51425274957136,95.71813026423493,6747500
2000-03-30,93.90242004394531,95.94506411173604,92.91563547013335,94.82999754332855,9491900
2000-03-31,94.96813201904297,96.19174469260503,93.7445193454809,94.49447550024475,9249100
2000-04-03,95.52073669433594,95.52073669433592,93.90241016356413,94.81025187594831,8508200
2000-04-04,94.8102798461914,96.62596380660972,89.29415303165966,95.8365359977322,19585500
2000-04-05,94.21817779541016,95.24443360717416,93.2313933610217,93.38927887052385,8387200
2000-04-06,95.03723907470703,95.79706333062568,94.09979356415806,94.88922136251509,6378500
2000-04-07,95.6391830444336,96.07336835747066,95.04711216301945,95.71812582862215,6023600
2000-04-10,95.26420593261719,96.69504391275284,94.92869909589574,95.83654112467146,9624200
2000-04-11,94.98785400390625,95.7575457359138,93.70503445056033,94.73129009323706,9006400
2000-04-12,92.38282775878906,95.46159749396769,92.30388494506654,94.96820490820188,10779200
2000-04-13,91.0999526977539,93.56691415512375,90.80391732286952,93.13272893862666,12225800
2000-04-14,85.88970947265625,90.19208922105678,84.31085451911478,90.07367509954116,29604000
2000-04-17,88.88956451416016,88.88956451416016,85.06083993251116,85.3766110320286,23918200
2000-04-18,91.23809051513672,91.23809051513672,88.27773715643663,88.77112938288664,11069200
2000-04-19,90.38945770263672,91.65254182773907,90.01447960299697,91.25782803864459,6553700
2000-04-20,90.82367706298828,90.90261985052673,89.91583500629609,90.66579148791138,8537600
2000-04-24,89.83687591552734,90.50788948783138,88.731677090556,89.36321927625391,12893100
2000-04-25,93.56689453125,93.56689453125,91.21834771639685,91.3367618415155,14102000
2000-04-26,92.51107025146484,93.94190813802084,92.20516697916666,93.44851576334635,7711100
2000-04-27,92.20515441894531,93.05378918778406,90.31052795828205,90.31052795828205,15595300
2000-04-28,91.63279724121094,93.37940558836735,91.61306155367245,92.83667418105885,8743400
2000-05-01,92.87618255615234,93.77415669688862,92.10649043552125,92.56041142973959,7328300
2000-05-02,91.02098846435547,92.91561441677918,91.02098846435547,91.88935869254968,9411900
2000-05-03,88.88956451416016,90.94207666102353,88.27775800884511,90.94207666102353,12630700
2000-05-04,89.56053924560547,89.90591373586507,88.88952595024395,89.67895335655162,5963600
2000-05-05,90.6460189819336,90.9420543149902,89.00795680568703,89.08689956116879,7862400
2000-05-08,89.96516418457031,90.54736717753836,89.5803181383711,90.1526532840007,5064100
2000-05-09,89.24480438232422,90.56709582275228,88.58365866211018,90.35000319820439,5620300
2000-05-10,87.23177337646484,89.02772165186265,86.99494503245634,88.73168622185202,10293900
2000-05-11,89.2250747680664,89.36322462946355,87.86331184858032,88.4948540721101,7091100
2000-05-12,90.19209289550781,90.60654233769723,89.4421367620222,89.56055088836203,5960800
2000-05-15,91.75120544433594,91.95843015011472,89.67895838654819,90.15261485689967,4441300
2000-05-16,92.6393051147461,93.29058271781098,91.77093497732622,92.56036237498064,8192200
2000-05-17,91.67232513427734,92.32360322457468,91.23813974074578,92.007832029279,5907200
2000-05-18,90.54736328125,92.40251850104893,90.54736328125,91.96833323684066,4325600
2000-05-19,89.1263427734375,90.45850135120699,88.6724220728642,90.03418417458411,6518400
2000-05-22,88.45539093017578,89.34349726481611,86.52129269029243,89.20534739053872,10839400
2000-05-23,87.15279388427734,88.92900571615799,86.8764942659848,88.69217747190724,7979200
2000-05-24,88.57377624511719,88.85007590363583,86.20549345781458,87.15280657273563,11081500
2000-05-25,87.05416107177734,89.56059463698153,86.97521828232209,88.85010953188429,8278900
2000-05-26,87.15279388427734,88.21852098340574,86.72847661332807,87.66592174682064,4814000
2000-05-30,89.9947738647461,90.27107360906768,88.08041135051795,88.41591818290846,5362700
2000-05-31,90.19209289550781,90.94204902899344,89.73817207787178,90.03420739372137,6056500
2000-06-01,91.7709732055664,91.84991597821636,90.31053191154234,90.74471716111707,8961600
2000-06-02,93.36953735351562,94.15896485174869,93.14257694777362,94.06028641446956,8962200
2000-06-05,92.91563415527344,93.60638334716693,92.75774862569779,93.13272675843996,6998100
2000-06-06,92.50116729736328,93.33006617222763,92.1459249224214,92.59984573484712,4858900
2000-06-07,93.14258575439453,93.4682246282048,92.20514051160742,92.59985429804411,4919500
2000-06-08,92.77745819091797,93.31032170318232,92.2445946786536,93.15243621806697,5723100
2000-06-09,92.5801010131836,93.44847117830406,91.9682947604851,93.15243589474026,3085300
2000-06-12,91.49467468261719,92.8169661415765,91.49467468261719,92.8169661415765,3678900
2000-06-13,93.21167755126953,93.3103560157532,91.33678672607991,91.45520088346031,6558700
2000-06-14,93.36953735351562,94.0208150395579,92.95508791694327,93.62610129044137,6420500
2000-06-15,93.56689453125,93.94187259412571,92.73799565541948,93.54715884373023,5881200
2000-06-16,92.79808044433594,93.8860988677933,92.34309092179922,93.8860988677933,5567900
2000-06-19,93.98505401611328,94.42026159101425,92.5805204789329,92.71899561640139,5106900
2000-06-20,93.64875030517578,94.24221513600705,93.0552854743445,93.80700759339744,6480000
2000-06-21,93.60916900634766,93.96524784026867,92.98603104698587,93.01570428314595,3115000
2000-06-22,92.18486022949219,93.4904827134292,91.78921705254157,93.41135407803908,7490500
2000-06-23,91.39360046386719,92.50140168161104,91.0770858302261,92.30358003558536,4863300
2000-06-26,92.57063293457031,92.58052401619597,91.71010883313772,92.0266234451589,5201300
2000-06-27,91.8881607055664,92.87726900164355,91.79914095891947,92.4123881024873,4159500
2000-06-28,92.14530181884766,93.04539010411119,91.9870445379222,92.18486613907902,5347700
2000-06-29,91.27491760253906,92.26402594240186,90.84960101639805,91.63099660488967,6345700
2000-06-30,91.96722412109375,92.16504563996037,91.08691836213727,91.11659158996726,7420200
2000-07-03,93.23332977294922,93.33224058323242,91.90792491515427,92.0661822116074,1436600
2000-07-05,91.55183410644531,92.83767447310888,91.39357683054826,92.65963503772468,2748200
2000-07-06,92.26396942138672,92.71895897899647,91.29464384213115,91.7496333997409,5963200
2000-07-07,93.74763488769531,94.18284230857087,92.58048771352902,92.85743789044983,3034800
2000-07-10,93.5893783569336,94.26197164886675,93.39155680048268,93.6091605125787,2816100
2000-07-11,93.78719329833984,94.4004400800839,93.154164362346,93.35198590484407,5431600
2000-07-12,94.40043640136719,95.03346531269237,94.12348625266242,94.49934716876174,5883000
2000-07-13,94.81587982177734,95.19174081001304,94.44001883354163,94.94446384406851,5356000
2000-07-14,95.74563598632812,95.74563598632812,94.74663709845424,95.23129992524454,5341900
2000-07-17,95.5873794555664,96.21051738041126,95.38955789212359,95.57748837739426,4208300
2000-07-18,94.80596923828125,95.34997845143779,94.5389101700044,95.34997845143779,4262100
2000-07-19,94.04434967041016,94.89498219792964,93.84652815238236,94.61803207269074,8506800
2000-07-20,95.35000610351562,95.35000610351562,94.20264088484262,94.32133383849845,4538900
2000-07-21,93.49049377441406,94.79611641282104,93.49049377441408,94.79611641282104,5656900
2000-07-24,92.95638275146484,94.2323322486918,92.77834328673549,93.76745142412074,5628500
2000-07-25,93.25308227539062,93.58937892339267,92.91678562738859,93.5300324560982,4757100
2000-07-26,92.34309387207031,93.15416217728772,92.19472771867687,93.03546925457297,12062500
2000-07-27,92.02659606933594,92.81788236399919,91.59138860727116,92.38267490193441,7652600
2000-07-28,89.94942474365234,92.36284674029311,89.58345501465354,92.24415385521242,6229500
2000-07-31,90.52314758300781,91.23530521259441,89.92968289168564,90.483583270253,5265500
2000-08-01,91.07704162597656,91.61115981101162,90.6022699059454,90.91878438596618,3946600
2000-08-02,91.53204345703125,92.04637955599014,90.91879656981102,91.07705383102915,7439800
2000-08-03,92.16510772705078,92.30358288354131,90.28580203182223,90.44405935352569,4607100
2000-08-04,92.65966033935547,92.87726415313277,92.04641322780124,92.62009600957778,3686600
2000-08-07,93.76741790771484,93.96523946448217,92.6596171898178,92.87722090226185,4159800
2000-08-08,94.12350463867188,94.20263326804445,93.37178265963246,93.37178265963246,3658700
2000-08-09,93.33219909667969,94.45978183269298,93.2926347901529,94.41032644953451,5383800
2000-08-10,92.87722778320312,93.59927651889788,92.60027758321061,93.3915638689035,4193400
2000-08-11,93.31243133544922,93.68829230542454,92.14528411289432,92.81787742758698,5089400
2000-08-14,94.49935913085938,94.67739853470651,93.09482605606537,93.54981564367469,2966700
2000-08-15,94.42028045654297,94.83570595195202,94.04441929403002,94.53897345523127,5564600
2000-08-16,94.08396911621094,94.91481997888565,93.58941503128553,94.5191767109453,5191600
2000-08-17,95.07304382324219,95.23130107471658,93.90589659361854,94.12350031439583,5652200
2000-08-18,94.75657653808594,95.19178419650721,94.4598440437078,95.19178419650721,4626400
2000-08-21,95.27082824707031,95.4093032881271,94.57845304178637,94.97409601623434,2380600
2000-08-22,95.11266326904297,95.78525697768428,95.0137524295369,95.31048494805512,3075300
2000-08-23,95.48849487304688,95.76544513785372,94.49938678445098,94.83568353457359,5483200
2000-08-24,95.7852554321289,95.90394843762101,95.27091907499644,95.68634459421881,4529000
2000-08-25,95.74563598632812,95.9830218606744,95.5478144243729,95.68628951774156,2822200
2000-08-28,96.07206726074219,96.79411615501112,95.74566159620966,95.74566159620966,5518700
2000-08-29,96.09185791015625,96.14131331824177,95.52806625798138,95.86436303296288,3561900
2000-08-30,95.17194366455078,95.90388336847687,95.1719436645508,95.78519044351589,3964800
2000-08-31,96.43800354003906,96.91277524977464,95.52802442971254,95.62693520257412,4863100
2000-09-01,96.5368881225586,97.22926334474909,96.22037373527152,97.01165970348922,3191200
2000-09-05,95.76544952392578,96.34902332292513,95.46871708375663,96.14131061480671,3470800
2000-09-06,94.67740631103516,96.19074136803353,94.65762415342734,95.70607850664189,4322200
2000-09-07,95.48849487304688,95.63686108633625,94.84557461545954,95.11263379938043,4265500
2000-09-08,94.8356704711914,95.27087797022482,94.5290470059633,95.13240285689601,3518200
2000-09-11,94.69720458984375,95.70609479959558,94.12352192155349,94.79611539472137,3937500
2000-09-12,94.00485229492188,95.11265358459266,93.96528796314792,94.79613893040101,4769100
2000-09-13,94.25212097167969,94.53896235148646,93.4707254887578,93.68832929412845,7691600
2000-09-14,94.72686767578125,94.914798184901,93.7872151301825,94.87523386719158,3397100
2000-09-15,92.65443420410156,94.0823278819045,92.65443420410156,94.0426641686322,4085700
2000-09-18,91.80168151855469,93.26923918378974,91.51411954360998,92.89243383731046,5109300
2000-09-19,92.6346206665039,92.8527711326421,91.83143031390416,92.09916043143741,6588200
2000-09-20,91.95040130615234,92.6742640577267,90.84973328663514,92.45611363944403,6508100
2000-09-21,90.55223846435547,92.37676889333504,90.51257475937766,91.68265405622324,5972300
2000-09-22,92.19830322265625,92.21813507966262,90.38368830657255,90.51259537711402,7791300
2000-09-25,91.54388427734375,92.694132390014,91.2067425891473,92.61480493396779,9726300
2000-09-26,90.37374114990234,92.01978471265018,90.37374114990234,91.6231477095784,5302400
2000-09-27,90.8497085571289,91.36533667816914,90.19525748042398,91.10752261764902,7186200
2000-09-28,92.01982116699219,92.86267513242261,90.68117075130857,90.86957340240478,7036400
2000-09-29,91.1471939086914,92.63458284323272,91.1471939086914,92.3172732038639,9333600
2000-10-02,91.2860336303711,91.9603167377864,90.83981686811097,91.5636796157774,5517800
2000-10-03,90.43328094482422,92.49579436988162,90.29445792582997,91.7223518354851,9347200
2000-10-04,91.1868667602539,91.5438401403506,89.95729178436531,90.67123854455869,6148900
2000-10-05,91.50421142578125,91.92068052849937,90.94891928882376,91.00841487492634,4566900
2000-10-06,89.52101135253906,91.79175920363913,88.688073276153,91.3058786590806,10014900
2000-10-09,88.84668731689453,89.67962501049041,88.45005031994411,89.67962501049041,4508000
2000-10-10,87.3791275024414,89.63995830935886,87.3791275024414,88.90617988956987,6104700
2000-10-11,86.6454086303711,87.97414343884783,85.75297480378224,87.33952382882909,10346000
2000-10-12,84.48369598388672,87.31965103686694,84.26554559519593,87.1213325016935,12336900
2000-10-13,87.29983520507812,87.3593307765491,84.32505663152935,84.36472034584334,11778800
2000-10-16,87.69646453857422,87.72621232166057,86.74453547981086,87.20066815380163,5659000
2000-10-17,85.51496124267578,87.93444762291846,85.29681083134243,87.85512020061542,7831700
2000-10-18,85.1976547241211,86.3875661029496,82.5996815470122,84.16639819580305,10897300
2000-10-19,88.41039276123047,88.49963609174314,86.58586244852674,86.84367651445227,8767300
2000-10-20,88.78722381591797,89.60032995316448,87.81546282262336,87.81546282262336,7373500
2000-10-23,89.18385314941406,89.50116283373487,88.17242853064153,88.80704789928312,5290000
2000-10-24,88.58889770507812,90.07628685392095,88.21209245403796,89.46149933906592,5750700
2000-10-25,86.50655364990234,88.56906662092248,86.38756251695888,88.05343837816744,9137600
2000-10-26,86.74453735351562,87.35932488391319,85.05882960887712,87.0221833349855,9345800
2000-10-27,88.39054870605469,88.39054870605469,86.70484158466931,87.49811552414478,9762900
2000-10-30,89.18385314941406,89.54082654427496,87.67663214889028,87.85511884632072,10154100
2000-10-31,90.7208480834961,91.1868968166827,88.88640094222964,89.4912727023229,7752400
2000-11-01,90.41342163085938,90.90921797671844,89.62014747748488,90.27459865401885,6753600
2000-11-02,90.56217956542969,91.32570609850076,90.44318841741863,90.84974150645647,11395100
2000-11-03,90.61180877685547,91.22659671121366,90.35399448180205,91.04810989156128,5187100
2000-11-06,91.24637603759766,91.57360168520044,90.77041145926636,90.84973888898824,4042500
2000-11-07,91.22652435302734,91.38517917798913,90.47291393445886,90.83980321718299,5231300
2000-11-08,89.20369720458984,91.42486529861253,89.20369720458984,91.42486529861253,6123300
2000-11-09,88.86658477783203,89.62019562843628,87.10154883825894,88.84675291334244,10635300
2000-11-10,86.70487213134766,88.50957097946124,86.64537656492632,88.21209314735461,8569500
2000-11-13,86.03063201904297,86.9329818938393,84.41433499056164,86.07029574980325,17285300
2000-11-14,88.29142761230469,88.60873732519705,86.94286133251207,87.24033918834867,7668900
2000-11-15,88.56905364990234,88.91611107016058,87.41880619990361,88.25174400852339,8837700
2000-11-16,87.18082427978516,88.76737249233811,87.14116057447133,87.94435060707627,6684100
2000-11-17,86.71479034423828,88.21209547196612,86.14958244834101,87.14117524816078,6551100
2000-11-20,85.47531127929688,86.54623165263376,85.2373289741109,86.1495944773238,5458500
2000-11-21,85.9115982055664,86.42722644964414,84.73160280085007,85.59428851690319,7684300
2000-11-22,83.8590316772461,85.59431966867545,83.8491157458665,85.25717800176918,5736900
2000-11-24,85.57444763183594,85.65377504563138,84.80100534733035,84.80100534733035,3411600
2000-11-27,86.32807922363281,86.74454824814379,85.87194648250174,86.60572523997345,5992000
2000-11-28,84.84072875976562,86.68509242845617,84.81098095865771,85.75299466040826,5336100
2000-11-29,84.6820297241211,86.24874643330273,84.57295451019073,85.27698543646855,6914100
2000-11-30,83.94825744628906,84.72169993161987,82.34187689983278,84.08708045647664,11201600
2000-12-01,83.90858459472656,85.07866412464594,83.13514219359342,84.52337214434522,7587200
2000-12-04,84.62252044677734,84.95966196250157,83.45244106867567,83.69042331506924,6996600
2000-12-05,87.39898681640625,87.73612835847089,85.29681014235608,85.5942879735896,8883400
2000-12-06,86.00084686279297,87.79562990005407,85.69345308293057,87.43865647827838,12888000
2000-12-07,84.82087707519531,86.22893933199654,84.82087707519531,85.59431972329739,6529100
2000-12-08,85.0191650390625,88.50957162802331,84.9596694722052,86.98251874535295,10276300
2000-12-11,87.9740982055664,88.5690537840531,86.76435519597678,87.18082410091746,6405600
2000-12-12,87.59727478027344,88.09307099252312,87.18080596198371,87.69643402272338,5022900
2000-12-13,86.39750671386719,88.46993629072915,86.3280951969388,88.37077698083145,6070500
2000-12-14,85.29686737060547,86.62560257493715,85.05888494594905,86.22896520050978,7678400
2000-12-15,83.37025451660156,84.7428499739257,83.11164957536657,84.7428499739257,9065300
2000-12-18,84.48423767089844,84.96166213619196,83.8775107462546,84.06649126376662,7235400
2000-12-19,82.7635498046875,85.91654166721436,82.7635498046875,84.3251262160967,9616600
2000-12-20,80.36646270751953,82.07723394337268,80.26699926357458,81.87830705548276,9994300
2000-12-21,80.92343139648438,82.0274752614069,79.9089046016907,80.20729483545354,14331500
2000-12-22,83.35038757324219,83.45979738986577,82.01757707982757,82.11704054948538,10182900
2000-12-26,84.24553680419922,84.24553680419922,82.9326193475104,83.29068774478917,4665300
2000-12-27,84.86222839355469,85.1307797492305,83.54931065469519,83.86759374290357,4854100
2000-12-28,85.12077331542969,85.22023671028296,84.40463687248614,84.54388562528072,8358700
2000-12-29,83.50950622558594,85.47888238478866,83.50950622558594,85.3396335654511,8774600
2001-01-02,81.99763488769531,84.1261518534846,81.20192761076474,84.02668844386828,8737500
2001-01-03,85.93643188476562,86.572998046875,81.2616491317749,81.67939567565918,19431600
2001-01-04,85.01142120361328,86.23482178955507,84.66329908566237,85.89664601783133,9219000
2001-01-05,82.23638916015625,85.06115143900051,82.23638916015625,84.96168797847783,12911400
2001-01-08,82.8729248046875,82.8729248046875,81.28151002207228,82.67399795686059,6625300
2001-01-09,82.65411376953125,83.70842617140494,82.38556249735588,83.41998221240176,5702400
2001-01-10,84.10626220703125,84.10626220703125,81.9976378470631,82.11699394291036,8746100
2001-01-11,84.18583679199219,84.97159779229551,83.44980750056881,83.44980750056881,7245100
2001-01-12,84.02667236328125,85.12076965967815,83.56914076660618,84.46431128184001,7244000
2001-01-16,84.56383514404297,84.78265475980031,83.71839571952596,84.02673245082039,8542200
2001-01-17,84.95171356201172,85.96624052411512,84.4345037381943,85.83693806816078,7851400
2001-01-18,85.79717254638672,86.38400690532907,84.623503828502,84.94178687064021,8107000
2001-01-19,85.30976867675781,86.69231010686966,85.22025160574337,86.69231010686966,7782500
2001-01-22,85.87672424316406,86.43371944325871,85.02133875730442,85.45897784309308,7050900
2001-01-23,86.55306243896484,86.9907014584218,85.39928684221468,85.59821366924056,8463100
2001-01-24,86.8116683959961,87.40844888451119,86.47349278583754,86.73209766419409,6199900
2001-01-25,86.59288024902344,87.36869516510704,86.35416796715157,86.73212908011537,10818300
2001-01-26,86.49340057373047,86.65254206512648,85.58828334141567,86.03586878596694,7136800
2001-01-29,86.95496368408203,87.14592581056611,86.17198011257229,86.25473684286956,6705900
2001-01-30,87.71878814697266,87.7951729512552,86.43928439588797,86.76393924053949,7069100
2001-01-31,87.2222671508789,88.29169325954503,86.95491062371238,87.46415560123415,9706900
2001-02-01,87.80152130126953,87.8142553377218,86.73209535665058,87.2731802037981,8239100
2001-02-02,85.80906677246094,87.83971311001214,85.77723654167478,87.46413192789174,8276600
2001-02-05,86.43928527832031,86.53477599787368,85.77726097025406,85.80909121010518,4352900
2001-02-06,86.1846694946289,87.01856939222213,86.07645444129194,86.12738088637279,7106700
2001-02-07,85.73908233642578,86.19103878992412,85.09614441315126,85.75817854075798,5748700
2001-02-08,84.7396469116211,86.1910163422349,84.72692258753158,85.80908264183492,5943300
2001-02-09,83.92485809326172,84.88607895809496,83.55564865214231,84.88607895809496,9913000
2001-02-12,84.88607025146484,84.98155125522557,83.83573064397075,83.83573064397075,5804400
2001-02-13,84.19217681884766,85.40801964905923,84.02667323196879,85.10883299003918,6587600
2001-02-14,84.06488800048828,84.44045953602058,83.17369965969561,84.44045953602058,8400100
2001-02-15,84.87971496582031,84.99430190595488,84.02035662433298,84.56143194010787,5929800
2001-02-16,83.0081558227539,83.57469885554531,82.3079394445603,83.39009909320195,6434900
2001-02-20,81.72871398925781,83.47927061001421,81.54411411034337,83.41561012033227,5760000
2001-02-21,79.96538543701172,82.01512292311207,79.8889958041975,81.41675446420552,10910800
2001-02-22,80.08634185791016,80.5510370294809,78.31032269058808,80.43008797319297,21281600
2001-02-23,79.54527282714844,79.91448220798641,77.5337271453572,79.62166248213254,20173000
2001-02-26,81.2385482788086,81.2385482788086,79.25246076663755,80.07999844419535,11503700
2001-02-27,80.4874038696289,81.37859235417177,79.89539731540371,80.71656801040078,11415000
2001-02-28,78.90237426757812,80.74205009726235,78.46950908079276,80.68476147354481,14825800
2001-03-01,79.31610107421875,79.31610107421875,77.50188943856044,78.96599278332994,14672000
2001-03-02,78.68592071533203,79.98451588971751,77.85202084053375,77.97933209314267,12564300
2001-03-05,79.40524291992188,79.43070614317716,78.8132363349231,79.02967130428634,5293200
2001-03-06,80.25823211669922,81.32129603430033,79.88265569959545,80.43010277767043,6917000
2001-03-07,80.8311767578125,80.86936917500827,80.05456523073447,80.78025029714173,6371700
2001-03-08,80.92024993896484,80.99663473022092,80.29641328957315,80.58923298814906,6055000
2001-03-09,78.52678680419922,80.27097638775646,78.36764529476409,80.27097638775646,10020300
2001-03-12,75.16568756103516,77.97930710909918,74.95561969058309,77.87745425435463,13972900
2001-03-13,76.40065002441406,76.66801143838424,74.8156020268112,76.00598220830041,12888000
2001-03-14,74.89196014404297,75.93592756718651,73.68248426895389,74.51002167207041,19883400
2001-03-15,74.91105651855469,75.66220428643115,74.7073556759074,75.40121000171463,10370300
2001-03-16,73.40855407714844,74.93404226235462,73.28089520765522,74.7617040059608,58514600
2001-03-19,74.9021224975586,75.11914012975622,73.28727562112375,73.8872601028427,10067800
2001-03-20,72.89152526855469,75.61059761229454,72.83408244445019,75.25316260981319,15083900
2001-03-21,71.6532974243164,73.56813697698352,71.42351628842124,72.87879356929804,19004600
2001-03-22,70.92565155029297,71.87030290623964,68.95974864132846,71.5000994617551,28624800
2001-03-23,73.07028198242188,73.18517255431598,71.1682058187727,72.28519559619738,12861700
2001-03-26,74.0021743774414,74.21280304693053,73.25538318123525,73.84898369275389,9943800
2001-03-27,75.51486206054688,75.73187966868993,73.58087554559567,73.79789315373874,12880700
2001-03-28,73.4277114868164,74.64682341757978,73.33835270109296,74.61491234821489,10953300
2001-03-29,73.70858001708984,74.35962350511473,71.57672218436096,73.21071750308238,12060300
2001-03-30,74.48091888427734,74.48091888427734,73.08308367318757,73.75327983815454,9183600
2001-04-02,72.89152526855469,74.92125450492048,72.63621733517468,74.23191626723312,10561000
2001-04-03,70.45970153808594,72.85963477267393,70.24906805088877,72.75112838339831,12836000
2001-04-04,70.75333404541016,71.55118401179884,69.76400300890204,70.57461643208944,14884300
2001-04-05,73.43411254882812,73.71495242443972,71.80649667628967,72.31712260053028,21522800
2001-04-06,72.31712341308594,73.01923041453837,71.52565273465105,72.75753328625996,14937800
2001-04-09,73.12133026123047,73.39579076225402,71.98519302851987,72.76389514164195,9034300
2001-04-10,74.45536041259766,75.15746741450647,73.51070390243123,73.68942151713277,17873600
2001-04-11,74.50643157958984,75.94894097093237,74.12984382189228,75.81490274623366,12722300
2001-04-12,75.85956573486328,75.91701345855134,74.01493719899933,74.23195489893645,9233200
2001-04-16,75.06171417236328,75.88509581572876,74.62130435916897,75.50212885524668,7350000
2001-04-17,76.1212387084961,76.37655156351693,74.69148866825454,74.87659036640244,10924700
