Date,Close
1999-06-01,0.03270990028977394
1999-06-02,0.0315161868929863
1999-06-03,0.03235142305493355
1999-06-04,0.03259069472551346
1999-06-07,0.03294919431209564
1999-06-08,0.03378443047404289
1999-06-09,0.03438129648566246
1999-06-10,0.03450047969818115
1999-06-11,0.03378443047404289
1999-06-14,0.03247152641415596
1999-06-15,0.03247152641415596
1999-06-16,0.033425942063331604
1999-06-17,0.03247152641415596
1999-06-18,0.03127780184149742
1999-06-21,0.03294919431209564
1999-06-22,0.03235142305493355
1999-06-23,0.03294919431209564
1999-06-24,0.03223222494125366
1999-06-25,0.03270990028977394
1999-06-28,0.033187560737133026
1999-06-29,0.033546045422554016
1999-06-30,0.036530349403619766
1999-07-01,0.03461968153715134
1999-07-02,0.037127211689949036
1999-07-06,0.037246398627758026
1999-07-07,0.036530349403619766
1999-07-08,0.03736558556556702
1999-07-09,0.040529582649469376
1999-07-12,0.042379748076200485
1999-07-13,0.04249894618988037
1999-07-14,0.04082756116986275
1999-07-15,0.04106684401631355
1999-07-16,0.0419020801782608
1999-07-19,0.04082756116986275
1999-07-20,0.04011150076985359
1999-07-21,0.03891777992248535
1999-07-22,0.037127211689949036
1999-07-23,0.037127211689949036
1999-07-26,0.037246398627758026
1999-07-27,0.03736558556556702
1999-07-28,0.03796243667602539
1999-07-29,0.03832095488905907
1999-07-30,0.038440123200416565
1999-08-02,0.038798607885837555
1999-08-03,0.037843260914087296
1999-08-04,0.037843260914087296
1999-08-05,0.038440123200416565
1999-08-06,0.038440123200416565
1999-08-09,0.038440123200416565
1999-08-10,0.03915615752339363
1999-08-11,0.04178288206458092
1999-08-12,0.04381184279918671
1999-08-13,0.043335091322660446
1999-08-16,0.04166369512677193
1999-08-17,0.04178288206458092
1999-08-18,0.04273822903633118
1999-08-19,0.05181032046675682
1999-08-20,0.05133355036377907
1999-08-23,0.048229143023490906
1999-08-24,0.047990769147872925
1999-08-25,0.047751493752002716
1999-08-26,0.047035444527864456
1999-08-27,0.049662165343761444
1999-08-30,0.049482472240924835
1999-08-31,0.05372098833322525
1999-09-01,0.05121346190571785
1999-09-02,0.05061660334467888
1999-09-03,0.050975069403648376
1999-09-07,0.0507366806268692
1999-09-08,0.05061660334467888
1999-09-09,0.04990055412054062
1999-09-10,0.05061660334467888
1999-09-13,0.048945195972919464
1999-09-14,0.04751310124993324
1999-09-15,0.04787158966064453
1999-09-16,0.04667696729302406
1999-09-17,0.04655776917934418
1999-09-20,0.044886376708745956
1999-09-21,0.04058917611837387
1999-09-22,0.04154451563954353
1999-09-23,0.03808164224028587
1999-09-24,0.03461968153715134
1999-09-27,0.036768727004528046
1999-09-28,0.04011150076985359
1999-09-29,0.036887917667627335
1999-09-30,0.036768727004528046
1999-10-01,0.036530349403619766
1999-10-04,0.037246398627758026
1999-10-05,0.04082756116986275
1999-10-06,0.045722536742687225
1999-10-07,0.04273822903633118
1999-10-08,0.044886376708745956
1999-10-11,0.04369267076253891
1999-10-12,0.043095801025629044
1999-10-13,0.0419020801782608
1999-10-14,0.04106684401631355
1999-10-15,0.04082756116986275
1999-10-18,0.03867941349744797
1999-10-19,0.037127211689949036
1999-10-20,0.038440123200416565
1999-10-21,0.04023068770766258
1999-10-22,0.04118603467941284
1999-10-25,0.03915615752339363
1999-10-26,0.04297661408782005
1999-10-27,0.04106684401631355
1999-10-28,0.03915615752339363
1999-10-29,0.042260561138391495
1999-11-01,0.044886376708745956
1999-11-02,0.047751493752002716
1999-11-03,0.0524071604013443
1999-11-04,0.05574994161725044
1999-11-05,0.053959377110004425
1999-11-08,0.055511586368083954
1999-11-09,0.054675426334142685
1999-11-10,0.054198674857616425
1999-11-11,0.05801819637417793
1999-11-12,0.061122581362724304
1999-11-15,0.059928882867097855
1999-11-16,0.06565911322832108
1999-11-17,0.06816571950912476
1999-11-18,0.06840407848358154
1999-11-19,0.0818943902850151
1999-11-22,0.08177521079778671
1999-11-23,0.0759258046746254
1999-11-24,0.07353745400905609
1999-11-26,0.07306069880723953
1999-11-29,0.07043397426605225
1999-11-30,0.06613584607839584
1999-12-01,0.06947863101959229
1999-12-02,0.07461199909448624
1999-12-03,0.07282142341136932
1999-12-06,0.07485128939151764
1999-12-07,0.07234372198581696
1999-12-08,0.0755673348903656
1999-12-09,0.07329907268285751
1999-12-10,0.07246292382478714
1999-12-13,0.07222456485033035
1999-12-14,0.07103083282709122
1999-12-15,0.06876259297132492
1999-12-16,0.06828492134809494
1999-12-17,0.07186605781316757
1999-12-20,0.0778355598449707
1999-12-21,0.08117835223674774
1999-12-22,0.08308811485767365
1999-12-23,0.08857997506856918
1999-12-27,0.08523717522621155
1999-12-28,0.08499789237976074
1999-12-29,0.0878630056977272
1999-12-30,0.08857997506856918
1999-12-31,0.08965356647968292
2000-01-03,0.08941520005464554
2000-01-04,0.08702775090932846
2000-01-05,0.08416265994310379
2000-01-06,0.07867078483104706
2000-01-07,0.0799846351146698
2000-01-10,0.08261045068502426
2000-01-11,0.07926766574382782
2000-01-12,0.07723875343799591
2000-01-13,0.08046137541532516
2000-01-14,0.08392336964607239
2000-01-18,0.08750543743371964
2000-01-19,0.08666927367448807
2000-01-20,0.08643089979887009
2000-01-21,0.08547555655241013
2000-01-24,0.0816560611128807
2000-01-25,0.08093904703855515
2000-01-26,0.07759629189968109
2000-01-27,0.07353745400905609
2000-01-28,0.07138931751251221
2000-01-31,0.07079244405031204
2000-02-01,0.07246292382478714
2000-02-02,0.07449279725551605
2000-02-03,0.07568652182817459
2000-02-04,0.07747709006071091
2000-02-07,0.07270222157239914
2000-02-08,0.07616417855024338
2000-02-09,0.07807397842407227
2000-02-10,0.09407088905572891
2000-02-11,0.09550388157367706
2000-02-14,0.11078385263681412
2000-02-15,0.10648667067289352
2000-02-16,0.11138071119785309
2000-02-17,0.11532032489776611
2000-02-18,0.12869150936603546
2000-02-22,0.12510937452316284
2000-02-23,0.12582629919052124
2000-02-24,0.12463266402482986
2000-02-25,0.11687258630990982
2000-02-28,0.11603730916976929
2000-02-29,0.12224426120519638
2000-03-01,0.11866315454244614
2000-03-02,0.11066467314958572
2000-03-03,0.11245526373386383
2000-03-06,0.11173918843269348
2000-03-07,0.15913306176662445
2000-03-08,0.16044600307941437
2000-03-09,0.191574364900589
2000-03-10,0.22538815438747406
2000-03-13,0.2850787341594696
2000-03-14,0.2103465497493744
2000-03-15,0.20175127685070038
2000-03-16,0.17987464368343353
2000-03-17,0.1907685250043869
2000-03-20,0.19064931571483612
2000-03-21,0.18121786415576935
2000-03-22,0.1825316846370697
2000-03-23,0.18575429916381836
2000-03-24,0.17799517512321472
2000-03-27,0.16629545390605927
2000-03-28,0.15388062596321106
2000-03-29,0.14373305439949036
2000-03-30,0.14289692044258118
2000-03-31,0.1613711267709732
2000-04-03,0.1487472653388977
2000-04-04,0.14325536787509918
2000-04-05,0.17513005435466766
2000-04-06,0.1832476705312729
2000-04-07,0.19590185582637787
2000-04-10,0.17859205603599548
2000-04-11,0.1679668128490448
2000-04-12,0.15053774416446686
2000-04-13,0.14409054815769196
2000-04-14,0.13140714168548584
2000-04-17,0.1381220817565918
2000-04-18,0.16259509325027466
2000-04-19,0.15483500063419342
2000-04-20,0.15399977564811707
2000-04-24,0.146358922123909
2000-04-25,0.16235578060150146
2000-04-26,0.16068445146083832
2000-04-27,0.17381621897220612
2000-04-28,0.17023511230945587
2000-05-01,0.17572689056396484
2000-05-02,0.16892209649085999
2000-05-03,0.1661762297153473
2000-05-04,0.1682060956954956
2000-05-05,0.1759653240442276
2000-05-08,0.16951899230480194
2000-05-09,0.16713152825832367
2000-05-10,0.15065699815750122
2000-05-11,0.15710322558879852
2000-05-12,0.15232835710048676
2000-05-15,0.16283345222473145
2000-05-16,0.17954638600349426
2000-05-17,0.21106263995170593
2000-05-18,0.19673703610897064
2000-05-19,0.19506575167179108
2000-05-22,0.2077207863330841
2000-05-23,0.2060493379831314
2000-05-24,0.2034226506948471
2000-05-25,0.20055751502513885
2000-05-26,0.2015724778175354
2000-05-30,0.2098688781261444
2000-05-31,0.21798653900623322
2000-06-01,0.22407516837120056
2000-06-02,0.25129416584968567
2000-06-05,0.2566954493522644
2000-06-06,0.2438926249742508
2000-06-07,0.2330290526151657
2000-06-08,0.23481960594654083
2000-06-09,0.24150428175926208
2000-06-12,0.2350580096244812
2000-06-13,0.24245956540107727
2000-06-14,0.24222129583358765
2000-06-15,0.24854829907417297
2000-06-16,0.2860330641269684
2000-06-19,0.3039397895336151
2000-06-20,0.2998810112476349
2000-06-21,0.33032265305519104
2000-06-22,0.3122968077659607
2000-06-23,0.2828104496002197
2000-06-26,0.3169524073600769
2000-06-27,0.2721852958202362
2000-06-28,0.26168015599250793
2000-06-29,0.22395610809326172
2000-06-30,0.24281799793243408
2000-07-03,0.2335066944360733
2000-07-05,0.20843681693077087
2000-07-06,0.22109095752239227
2000-07-07,0.222284734249115
2000-07-10,0.23374517261981964
2000-07-11,0.2526071071624756
2000-07-12,0.2597694396972656
2000-07-13,0.28412333130836487
2000-07-14,0.28197425603866577
2000-07-17,0.27887076139450073
2000-07-18,0.2733789384365082
2000-07-19,0.25594988465309143
2000-07-20,0.26287373900413513
2000-07-21,0.2662166357040405
2000-07-24,0.2435341477394104
2000-07-25,0.23446111381053925
2000-07-26,0.21703213453292847
2000-07-27,0.2015129178762436
2000-07-28,0.20628775656223297
2000-07-31,0.22920864820480347
2000-08-01,0.22467216849327087
2000-08-02,0.22920864820480347
2000-08-03,0.23923693597316742
2000-08-04,0.2435341477394104
2000-08-07,0.2626345455646515
2000-08-08,0.25690436363220215
2000-08-09,0.24926434457302094
2000-08-10,0.2521294951438904
2000-08-11,0.24616090953350067
2000-08-14,0.24854829907417297
2000-08-15,0.27200645208358765
2000-08-16,0.27887076139450073
2000-08-17,0.28412333130836487
2000-08-18,0.2941506803035736
2000-08-21,0.2986871898174286
2000-08-22,0.2705138027667999
2000-08-23,0.28627246618270874
2000-08-24,0.2939123213291168
2000-08-25,0.28651073575019836
2000-08-28,0.2979711890220642
2000-08-29,0.29725512862205505
2000-08-30,0.2998810112476349
2000-08-31,0.3032236695289612
2000-09-01,0.30370140075683594
2000-09-05,0.3041791021823883
2000-09-06,0.2831679880619049
2000-09-07,0.2984488606452942
2000-09-08,0.280780553817749
2000-09-11,0.2693201005458832
2000-09-12,0.2676487863063812
2000-09-13,0.2675296664237976
2000-09-14,0.26502296328544617
2000-09-15,0.2708127200603485
2000-09-18,0.25499454140663147
2000-09-19,0.26287373900413513
2000-09-20,0.25427860021591187
2000-09-21,0.2652016878128052
2000-09-22,0.2697978615760803
2000-09-25,0.28913745284080505
2000-09-26,0.2960614562034607
2000-09-27,0.3122968077659607
2000-09-28,0.3218473494052887
2000-09-29,0.3127743899822235
2000-10-02,0.3053727447986603
2000-10-03,0.2888982594013214
2000-10-04,0.2855554223060608
2000-10-05,0.27887076139450073
2000-10-06,0.2614409029483795
2000-10-09,0.26717105507850647
2000-10-10,0.24687699973583221
2000-10-11,0.24902597069740295
2000-10-12,0.23923693597316742
2000-10-13,0.2487865686416626
2000-10-16,0.2430565059185028
2000-10-17,0.22538815438747406
2000-10-18,0.22180698812007904
2000-10-19,0.24329577386379242
2000-10-20,0.26597732305526733
2000-10-23,0.2600087821483612
2000-10-24,0.2516516149044037
2000-10-25,0.22968630492687225
2000-10-26,0.2394753098487854
2000-10-27,0.23398342728614807
2000-10-30,0.21750986576080322
2000-10-31,0.23738589882850647
2000-11-01,0.23732630908489227
2000-11-02,0.25547224283218384
2000-11-03,0.2721852958202362
2000-11-06,0.29319629073143005
2000-11-07,0.2733789384365082
2000-11-08,0.26526132225990295
2000-11-09,0.23756559193134308
2000-11-10,0.22467216849327087
2000-11-13,0.22562749683856964
2000-11-14,0.26693275570869446
2000-11-15,0.2634110748767853
2000-11-16,0.24687699973583221
2000-11-17,0.24210204184055328
2000-11-20,0.22347837686538696
2000-11-21,0.21918123960494995
2000-11-22,0.2077207863330841
2000-11-24,0.21965791285037994
2000-11-27,0.2122563123703003
2000-11-28,0.19643916189670563
2000-11-29,0.18432220816612244
2000-11-30,0.15471580624580383
2000-12-01,0.1699967086315155
2000-12-04,0.17262251675128937
2000-12-05,0.183844655752182
2000-12-06,0.1575808823108673
2000-12-07,0.15471580624580383
2000-12-08,0.19005240499973297
2000-12-11,0.19005240499973297
2000-12-12,0.18479987978935242
2000-12-13,0.1704743504524231
2000-12-14,0.15877461433410645
2000-12-15,0.1430169939994812
2000-12-18,0.1477322280406952
2000-12-19,0.13656984269618988
2000-12-20,0.121767558157444
2000-12-21,0.10648667067289352
2000-12-22,0.13394403457641602
2000-12-26,0.12845218181610107
2000-12-27,0.13704748451709747
2000-12-28,0.13776357471942902
2000-12-29,0.12516890466213226
2001-01-02,0.11436592042446136
2001-01-03,0.1494632363319397
2001-01-04,0.16665387153625488
2001-01-05,0.14170320332050323
2001-01-08,0.155193492770195
2001-01-09,0.15829698741436005
2001-01-10,0.16927967965602875
2001-01-11,0.18336692452430725
2001-01-12,0.17954638600349426
2001-01-16,0.1654602289199829
2001-01-17,0.17142878472805023
2001-01-18,0.20431837439537048
2001-01-19,0.1988861858844757
2001-01-22,0.1910068839788437
2001-01-23,0.2100486159324646
2001-01-24,0.20915289223194122
2001-01-25,0.18814177811145782
2001-01-26,0.19411130249500275
2001-01-29,0.19506575167179108
2001-01-30,0.1993637979030609
2001-01-31,0.19721472263336182
2001-02-01,0.19822973012924194
2001-02-02,0.1790696680545807
2001-02-05,0.17883040010929108
2001-02-06,0.17978572845458984
2001-02-07,0.17142878472805023
2001-02-08,0.1704743504524231
2001-02-09,0.16927967965602875
2001-02-12,0.16474413871765137
2001-02-13,0.1697574257850647
2001-02-14,0.18217316269874573
2001-02-15,0.21559911966323853
2001-02-16,0.2272988110780716
2001-02-20,0.20461641252040863
2001-02-21,0.2139277458190918
2001-02-22,0.22300070524215698
2001-02-23,0.20760060846805573
2001-02-26,0.20294496417045593
2001-02-27,0.1907685250043869
2001-02-28,0.17071270942687988
2001-03-01,0.18420208990573883
2001-03-02,0.1664750874042511
2001-03-05,0.16808603703975677
2001-03-06,0.18432220816612244
2001-03-07,0.19912543892860413
2001-03-08,0.2058100700378418
2001-03-09,0.1912461668252945
2001-03-12,0.18432220816612244
2001-03-13,0.20628775656223297
2001-03-14,0.21798653900623322
2001-03-15,0.2287309169769287
2001-03-16,0.22777648270130157
2001-03-19,0.24090741574764252
2001-03-20,0.21846425533294678
2001-03-21,0.23470048606395721
2001-03-22,0.2583373486995697
2001-03-23,0.25594988465309143
2001-03-26,0.2697978615760803
2001-03-27,0.2600087821483612
2001-03-28,0.2601875066757202
2001-03-29,0.2640675902366638
2001-03-30,0.24801111221313477
2001-04-02,0.23756559193134308
2001-04-03,0.2454438954591751
2001-04-04,0.22013559937477112
2001-04-05,0.24043062329292297
2001-04-06,0.2394753098487854
2001-04-09,0.2278333157300949
2001-04-10,0.2493405044078827
2001-04-11,0.26439225673675537
2001-04-12,0.26836469769477844
2001-04-16,0.2618323266506195
2001-04-17,0.2746679484844208
2001-04-18,0.29514458775520325
2001-04-19,0.3205096423625946
2001-04-20,0.332199364900589
2001-04-23,0.3146648705005646
2001-04-24,0.29239410161972046
2001-04-25,0.305840402841568
2001-04-26,0.281735897064209
2001-04-27,0.30179163813591003
2001-04-30,0.3182176351547241
2001-05-01,0.3479386568069458
2001-05-02,0.33995485305786133
2001-05-03,0.33846497535705566
2001-05-04,0.3431254029273987
2001-05-07,0.3585208058357239
2001-05-08,0.33258163928985596
2001-05-09,0.3169955909252167
2001-05-10,0.30633747577667236
2001-05-11,0.2985057532787323
2001-05-14,0.3010653555393219
2001-05-15,0.3118768334388733
2001-05-16,0.3265838325023651
2001-05-17,0.3323524594306946
2001-05-18,0.3296780288219452
2001-05-21,0.34457656741142273
2001-05-22,0.3548911213874817
2001-05-23,0.3518737852573395
2001-05-24,0.3570684790611267
2001-05-25,0.3503068685531616
2001-05-29,0.3359437882900238
2001-05-30,0.3296780288219452
2001-05-31,0.3270421624183655
2001-06-01,0.3451496660709381
2001-06-04,0.3398016691207886
2001-06-05,0.3576416075229645
2001-06-06,0.3591699004173279
2001-06-07,0.3794548809528351
2001-06-08,0.3695988953113556
2001-06-11,0.3587876260280609
2001-06-12,0.37074488401412964
2001-06-13,0.3582915961742401
2001-06-14,0.357526957988739
2001-06-15,0.36310499906539917
2001-06-18,0.34874093532562256
2001-06-19,0.3296780288219452
2001-06-20,0.34385135769844055
2001-06-21,0.3503454029560089
2001-06-22,0.3487794101238251
2001-06-25,0.34809181094169617
2001-06-26,0.35813847184181213
2001-06-27,0.34706032276153564
2001-06-28,0.35114750266075134
2001-06-29,0.3543179929256439
2001-07-02,0.3386171758174896
2001-07-03,0.34293457865715027
2001-07-05,0.3180655241012573
2001-07-06,0.3082856237888336
2001-07-09,0.2982003688812256
2001-07-10,0.3006455898284912
2001-07-11,0.300072580575943
2001-07-12,0.31581100821495056
2001-07-13,0.3092783987522125
2001-07-16,0.28440943360328674
2001-07-17,0.30030179023742676
2001-07-18,0.2899104058742523
2001-07-19,0.2945716083049774
2001-07-20,0.28609079122543335
2001-07-23,0.2590057849884033
2001-07-24,0.27654018998146057
2001-07-25,0.2738657295703888
2001-07-26,0.30179163813591003
2001-07-27,0.30943161249160767
2001-07-30,0.30205854773521423
2001-07-31,0.3090493381023407
2001-08-01,0.32792139053344727
2001-08-02,0.33571457862854004
2001-08-03,0.33307865262031555
2001-08-06,0.3431638777256012
2001-08-07,0.33808279037475586
2001-08-08,0.32948729395866394
2001-08-09,0.3237186074256897
2001-08-10,0.32333725690841675
2001-08-13,0.3368981182575226
2001-08-14,0.3279590904712677
2001-08-15,0.3283413052558899
2001-08-16,0.3421699106693268
2001-08-17,0.3200136423110962
2001-08-20,0.3177977204322815
2001-08-21,0.3111121952533722
2001-08-22,0.3239101767539978
2001-08-23,0.31672778725624084
2001-08-24,0.32578158378601074
2001-08-27,0.33705124258995056
2001-08-28,0.3326577842235565
2001-08-29,0.3219619691371918
2001-08-30,0.32093051075935364
2001-08-31,0.32360413670539856
2001-09-04,0.30110394954681396
2001-09-05,0.30752184987068176
2001-09-06,0.29495295882225037
2001-09-07,0.2980472147464752
2001-09-10,0.2894143760204315
2001-09-17,0.2596933841705322
2001-09-18,0.2440311312675476
2001-09-19,0.24105137586593628
2001-09-20,0.22065182030200958
2001-09-21,0.20605851709842682
2001-09-24,0.22920864820480347
2001-09-25,0.22026948630809784
2001-09-26,0.21232324838638306
2001-09-27,0.20055751502513885
2001-09-28,0.20987898111343384
2001-10-01,0.19207678735256195
2001-10-02,0.18245002627372742
2001-10-03,0.21835969388484955
2001-10-04,0.24670448899269104
2001-10-05,0.2513657808303833
2001-10-08,0.25701889395713806
2001-10-09,0.24586477875709534
2001-10-10,0.26168015599250793
2001-10-11,0.29002493619918823
2001-10-12,0.30889707803726196
2001-10-15,0.30752184987068176
2001-10-16,0.33846497535705566
2001-10-17,0.3185999095439911
2001-10-18,0.3320471942424774
2001-10-19,0.3389233648777008
2001-10-22,0.34694573283195496
2001-10-23,0.3408331871032715
2001-10-24,0.355884850025177
2001-10-25,0.3767428994178772
2001-10-26,0.3498484790325165
2001-10-29,0.32142648100852966
2001-10-30,0.32089200615882874
2001-10-31,0.32746291160583496
2001-11-01,0.35542646050453186
2001-11-02,0.3603919744491577
2001-11-05,0.3616911768913269
2001-11-06,0.3865218460559845
2001-11-07,0.3868279755115509
2001-11-08,0.3801039159297943
2001-11-09,0.40646281838417053
2001-11-12,0.4173888564109802
2001-11-13,0.41395074129104614
2001-11-14,0.4024142622947693
2001-11-15,0.40455320477485657
2001-11-16,0.40103891491889954
2001-11-19,0.39225202798843384
2001-11-20,0.3812500536441803
2001-11-21,0.3763604760169983
2001-11-23,0.38163241744041443
2001-11-26,0.4089081287384033
2001-11-27,0.41326311230659485
2001-11-28,0.39240527153015137
2001-11-29,0.40959587693214417
2001-11-30,0.4174650013446808
2001-12-03,0.41112419962882996
2001-12-04,0.444206178188324
2001-12-05,0.4800390303134918
2001-12-06,0.47247520089149475
2001-12-07,0.4580349624156952
2001-12-10,0.4626191556453705
2001-12-11,0.47919902205467224
2001-12-12,0.49409767985343933
2001-12-13,0.47988685965538025
2001-12-14,0.5015081167221069
2001-12-17,0.5195397734642029
2001-12-18,0.5061688423156738
2001-12-19,0.49234020709991455
2001-12-20,0.4729335308074951
2001-12-21,0.4934098720550537
2001-12-24,0.5057103037834167
2001-12-26,0.5180875658988953
2001-12-27,0.5300833582878113
2001-12-28,0.5173237919807434
2001-12-31,0.5111352801322937
2002-01-02,0.5141909718513489
2002-01-03,0.5478844046592712
2002-01-04,0.5319170951843262
2002-01-07,0.5176291465759277
2002-01-08,0.5237416625022888
2002-01-09,0.5165600180625916
2002-01-10,0.5041828155517578
2002-01-11,0.4818725287914276
2002-01-14,0.45658349990844727
2002-01-15,0.49921631813049316
2002-01-16,0.4797336757183075
2002-01-17,0.49654191732406616
2002-01-18,0.4874507188796997
2002-01-22,0.4752254784107208
2002-01-23,0.48416468501091003
2002-01-24,0.5015081167221069
2002-01-25,0.5002089738845825
2002-01-28,0.5194627046585083
2002-01-29,0.49402064085006714
2002-01-30,0.49998024106025696
2002-01-31,0.5022721290588379
2002-02-01,0.48997190594673157
2002-02-04,0.4668978452682495
2002-02-05,0.4623136818408966
2002-02-06,0.47385039925575256
2002-02-07,0.45849326252937317
2002-02-08,0.4409974217414856
2002-02-11,0.46536964178085327
2002-02-12,0.4752254784107208
2002-02-13,0.46911391615867615
2002-02-14,0.4749201536178589
2002-02-15,0.438170850276947
2002-02-19,0.4091372489929199
2002-02-20,0.43052977323532104
2002-02-21,0.4011150300502777
2002-02-22,0.3814031481742859
2002-02-25,0.41127631068229675
2002-02-26,0.42021533846855164
2002-02-27,0.40608152747154236
2002-02-28,0.38973087072372437
2002-03-01,0.42739784717559814
2002-03-04,0.4512356221675873
2002-03-05,0.4500894546508789
2002-03-06,0.435954749584198
2002-03-07,0.43244048953056335
2002-03-08,0.44535237550735474
2002-03-11,0.44015663862228394
2002-03-12,0.4170835614204407
2002-03-13,0.40951964259147644
2002-03-14,0.3868279755115509
2002-03-15,0.40317800641059875
2002-03-18,0.40317800641059875
2002-03-19,0.3946211338043213
2002-03-20,0.35542646050453186
2002-03-21,0.37429773807525635
2002-03-22,0.3710886836051941
2002-03-25,0.35191136598587036
2002-03-26,0.35909372568130493
2002-03-27,0.347633421421051
2002-03-28,0.3389233648777008
2002-04-01,0.333345502614975
2002-04-02,0.32463550567626953
2002-04-03,0.3307479918003082
2002-04-04,0.32914355397224426
2002-04-05,0.32165566086769104
2002-04-08,0.33242863416671753
2002-04-09,0.311418354511261
2002-04-10,0.294227659702301
2002-04-11,0.2813150882720947
2002-04-12,0.2802460193634033
2002-04-15,0.2915533483028412
2002-04-16,0.30423596501350403
2002-04-17,0.3078272044658661
2002-04-18,0.3027084767818451
2002-04-19,0.2820797562599182
2002-04-22,0.283454954624176
2002-04-23,0.27199456095695496
2002-04-24,0.24815678596496582
2002-04-25,0.25778359174728394
2002-04-26,0.23203518986701965
2002-04-29,0.27069538831710815
2002-04-30,0.26595813035964966
2002-05-01,0.2707715630531311
2002-05-02,0.2598465085029602
2002-05-03,0.2502197027206421
2002-05-06,0.24066899716854095
2002-05-07,0.24670448899269104
2002-05-08,0.2750503718852997
2002-05-09,0.2632845938205719
2002-05-10,0.24357256293296814
2002-05-13,0.25831812620162964
2002-05-14,0.2839895486831665
2002-05-15,0.2895665466785431
2002-05-16,0.2901020050048828
2002-05-17,0.29927024245262146
2002-05-20,0.30247926712036133
2002-05-21,0.2794053554534912
2002-05-22,0.2907125651836395
2002-05-23,0.27298739552497864
2002-05-24,0.2676395773887634
2002-05-28,0.25701889395713806
2002-05-29,0.26672273874282837
2002-05-30,0.26282617449760437
2002-05-31,0.2556437849998474
2002-06-03,0.24059289693832397
2002-06-04,0.2527410387992859
2002-06-05,0.2490735948085785
2002-06-06,0.24914978444576263
2002-06-07,0.2467816025018692
2002-06-10,0.24471871554851532
2002-06-11,0.2337166965007782
2002-06-12,0.21354635059833527
2002-06-13,0.2113303393125534
2002-06-14,0.2153029888868332
2002-06-17,0.21721364557743073
2002-06-18,0.21606764197349548
2002-06-19,0.18222084641456604
2002-06-20,0.1805402934551239
2002-06-21,0.17312860488891602
2002-06-24,0.17633748054504395
2002-06-25,0.16174519062042236
2002-06-26,0.15334057807922363
2002-06-27,0.1304958164691925
2002-06-28,0.1312604546546936
2002-07-01,0.13095414638519287
2002-07-02,0.12270273268222809
2002-07-03,0.1333232820034027
2002-07-05,0.1450890451669693
2002-07-08,0.14944402873516083
2002-07-09,0.14210930466651917
2002-07-10,0.13821280002593994
2002-07-11,0.1522706300020218
2002-07-12,0.15211842954158783
2002-07-15,0.16724617779254913
2002-07-16,0.16273809969425201
2002-07-17,0.14890947937965393
